Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
ABP0012-032-002, ,GL,49.94,1.19,16.04,,,,,8.86,,0.14,8.12,12.1,,2.44,0.33,0.15,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-032-003, ,GL,50.26,1.23,16.02,,,,,8.78,,0.15,8.09,11.91,,2.42,0.36,0.16,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-032-003, ,GL,50.14,1.15,15.98,,,,,8.66,,,8.07,11.94,,2.3,0.33,0.18,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-032-004, ,GL,50.78,1.05,15.89,,,,,8.94,,0.12,8.07,12.81,,2.26,0.23,0.2,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-032-004, ,GL,50.57,1.03,15.88,,,,,8.82,,,8.19,12.66,,2.3,0.22,0.18,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-032-006, ,GL,49.92,1.03,15.9,,,,,9.1,,0.19,8.14,12.85,,2.25,0.25,0.16,,,,,,,,,,,,,,,,,14.563,-44.975,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0016-001-001D, ,WR,49.68,0.9,18.63,,,8.51,,,,0.14,7.1,11.27,,3.72,0.01,0.08,,,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"DOLERITE, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-001-001D, ,WR,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"DOLERITE, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-001-013A, ,WR,50.41,1.15,17.47,,,8.78,,,,0.18,6.97,11.3,,3.59,0.06,0.11,,,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"DOLERITE, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-001-013A, ,WR,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"DOLERITE, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-001-020, ,WR,48.49,0.65,17.64,,,8.26,,,,0.17,10.04,10.06,,3.09,0.01,0.05,,,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-001-020, ,WR,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,33.65,-37.73,-2935,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-006-021, ,GL,50.27,1.23,15.3,,,,,9.88,,,7.7,11.98,,2.46,0.06,0.13,,,,,,,,,,,,,,,,,30.392,-41.618,-2990,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-006-033, ,GL,50.48,1.3,15.26,,,,,10.01,,,7.67,12.02,,2.48,0.05,0.13,,,,,,,,,,,,,,,,,30.392,-41.618,-2990,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-006-049, ,GL,50.81,1.29,15.02,,,,,10.07,,,7.76,11.84,,2.45,0.06,0.13,,,,,,,,,,,,,,,,,30.392,-41.618,-2990,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-006-065, ,GL,50.81,1.26,14.93,,,,,9.94,,,7.71,11.95,,2.44,0.07,0.13,,,,,,,,,,,,,,,,,30.392,-41.618,-2990,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-007-001B, ,GL,49.35,1.57,15.48,,,,,10.55,,,7.76,11.77,,2.67,0.06,0.13,,,,,,,,,,,,,,,,,30.41,-41.858,-3319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-007-003C, ,GL,49.73,1.52,15.4,,,,,10.49,,,7.68,11.6,,2.66,0.07,0.14,,,,,,,,,,,,,,,,,30.41,-41.858,-3319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-007-008B, ,GL,50.28,1.34,15.58,,,,,9.98,,,7.9,11.71,,2.54,0.08,0.14,,,,,,,,,,,,,,,,,30.41,-41.858,-3319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-007-009B, ,GL,49.92,1.34,15.48,,,,,10.08,,,7.87,11.78,,2.54,0.07,0.15,,,,,,,,,,,,,,,,,30.41,-41.858,-3319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-009-001, ,GL,50.23,1.38,15.32,,,,,10.08,,,7.85,11.93,,2.45,0.08,0.15,,,,,,,,,,,,,,,,,31.357,-41.112,-3140,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-001, ,GL,50.99,1.36,14.86,,,,,10.58,,,7.39,11.87,,2.54,0.05,0.13,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-002, ,GL,51.01,1.84,13.98,,,,,12.36,,,6.42,11.04,,2.75,0.07,0.16,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-004, ,GL,50.85,1.87,14.05,,,,,12.41,,,6.3,11.1,,2.72,0.07,0.14,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-009A, ,GL,51.13,1.9,13.75,,,,,12.51,,,6.39,11.08,,2.68,0.08,0.17,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-010A, ,GL,51.16,1.84,13.8,,,,,12.02,,,6.55,10.96,,2.7,0.07,0.18,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012A, ,GL,51.03,1.8,13.74,,,,,12.23,,,6.44,10.99,,2.73,0.07,0.17,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012GG, ,GL,52.03,1.86,13.78,,,,,11.94,,,6.3,11.12,,2.8,0.08,0.21,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012I, ,GL,51.59,1.81,13.86,,,,,12.05,,,6.4,11.08,,2.78,0.07,0.25,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012KK, ,GL,51.35,1.9,13.74,,,,,12.16,,,6.36,11.15,,2.82,0.07,0.21,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012OO, ,GL,51.33,1.88,13.98,,,,,12.28,,,6.38,11.13,,2.8,0.07,0.23,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012SS, ,GL,51.69,1.83,13.91,,,,,12.16,,,6.49,11.08,,2.8,0.08,0.21,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-010-012W, ,GL,51.05,1.86,13.86,,,,,12.14,,,6.16,11.08,,2.78,0.08,0.23,,,,,,,,,,,,,,,,,31.357,-41.092,-3139,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-011-001, ,GL,50.18,1.55,15.2,,,,,10.57,,,7.78,11.46,,2.58,0.08,0.16,,,,,,,,,,,,,,,,,31.487,-40.99,-2930,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-011-003, ,GL,50.3,1.59,15.29,,,,,10.66,,,7.84,11.43,,2.54,0.09,0.16,,,,,,,,,,,,,,,,,31.487,-40.99,-2930,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-011-005, ,GL,50.33,1.56,15.45,,,,,10.31,,,7.73,11.47,,2.57,0.08,0.18,,,,,,,,,,,,,,,,,31.487,-40.99,-2930,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-001, ,GL,49.26,1.15,16.52,,,,,9.8,,,8.59,11.57,,2.59,0.06,0.13,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-002, ,GL,49.07,1.17,16.71,,,,,9.91,,,8.52,11.56,,2.58,0.04,0.12,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-003, ,GL,49.74,1.14,16.53,,,,,9.55,,,8.56,11.44,,2.49,0.05,0.11,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-006A, ,GL,49.17,1.19,16.49,,,,,9.8,,,8.62,11.45,,2.58,0.05,0.1,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-006B, ,GL,49.28,1.18,16.69,,,,,9.89,,,8.58,11.58,,2.56,0.06,0.11,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-012-008B, ,GL,49.67,1.17,16.64,,,,,9.55,,,8.49,11.47,,2.59,0.05,0.1,,,,,,,,,,,,,,,,,31.554,-40.89,-3200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-014-001, ,GL,50.12,1.38,15.25,,,,,10.32,,,8.38,11.39,,2.49,0.08,0.15,,,,,,,,,,,,,,,,,31.762,-40.605,-3663,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-014-004, ,GL,48.94,1.24,16.4,,,,,10.19,,,8.4,11.64,,2.53,0.04,0.12,,,,,,,,,,,,,,,,,31.762,-40.605,-3663,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-015-001, ,GL,50.25,1.44,15.27,,,,,10.76,,,7.86,11.5,,2.6,0.07,0.16,,,,,,,,,,,,,,,,,31.885,-40.589,-2966,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-015-004, ,GL,50.5,1.42,15.14,,,,,10.42,,,7.82,11.27,,2.6,0.07,0.14,,,,,,,,,,,,,,,,,31.885,-40.589,-2966,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-015-005, ,GL,50.68,1.42,15.31,,,,,10.61,,,7.84,11.5,,2.51,0.07,0.16,,,,,,,,,,,,,,,,,31.885,-40.589,-2966,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-016-005, ,GL,50.76,1.18,15.3,,,,,9.31,,,8.15,12.26,,2.41,0.06,0.15,,,,,,,,,,,,,,,,,31.896,-40.459,-2652,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-016-007, ,GL,51.06,1.19,15.51,,,,,9.56,,,8.04,12.54,,2.4,0.05,0.14,,,,,,,,,,,,,,,,,31.896,-40.459,-2652,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-017-001, ,GL,49.24,1.3,16.44,,,,,10.18,,,8.45,11.62,,2.52,0.04,0.13,,,,,,,,,,,,,,,,,32.04,-40.382,-2832,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-017-002, ,GL,49.14,1.26,16.54,,,,,10.22,,,8.42,11.6,,2.47,0.05,0.15,,,,,,,,,,,,,,,,,32.04,-40.382,-2832,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-017-003, ,GL,49.57,1.2,16.43,,,,,9.76,,,8.27,11.51,,2.45,0.05,0.14,,,,,,,,,,,,,,,,,32.04,-40.382,-2832,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-017-005, ,GL,48.99,1.24,16.24,,,,,9.95,,,8.45,11.58,,2.47,0.05,0.13,,,,,,,,,,,,,,,,,32.04,-40.382,-2832,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-019-001, ,GL,50.05,1.42,15.64,,,,,10.52,,,7.8,11.52,,2.46,0.07,0.14,,,,,,,,,,,,,,,,,32.151,-40.327,-3175,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-023-001, ,GL,51.22,1.29,14.61,,,,,10.25,,,7.38,12.31,,2.61,0.06,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-023-001, ,WR,49.64,1.19,14.82,,,11.33,,,,0.18,7.76,12.13,,2.71,0.04,0.08,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-023-001, ,WR,,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-023-001, ,GL,51.22,1.29,14.61,,,,,10.25,,,7.38,12.31,,2.61,0.06,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-023-002, ,GL,51.07,1.32,14.6,,,,,10.57,,,7.41,12.43,,2.69,0.07,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-023-002, ,WR,50.14,1.2,14.94,,,10.95,,,,0.18,7.84,12.18,,2.62,0.02,0.09,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-023-002, ,WR,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-023-002, ,GL,51.07,1.32,14.6,,,,,10.57,,,7.41,12.43,,2.69,0.07,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-023-003, ,WR,50.9,1.2,15.11,,,10.91,,,,0.18,7.79,12.1,,2.66,0.04,0.01,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-023-003, ,WR,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-023-004, ,WR,50.62,1.2,15.22,,,10.46,,,,0.17,7.86,12.27,,2.76,0.04,0.08,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-023-004, ,WR,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-023-005, ,GL,50.19,1.29,14.54,,,,,10.3,,,7.41,12.5,,2.58,0.06,0.12,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-023-005, ,WR,50.27,1.21,14.75,,,10.89,,,,0.18,7.86,12.29,,2.61,0.03,0.08,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-023-005, ,WR,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-023-005-VG10144, ,GL,50.52,1.09,16.27,,,,,9.18,,,8.38,12.14,,2.21,0.13,0.15,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-023-005-VG10573, ,GL,50.19,1.29,14.54,,,,,10.3,,,7.41,12.5,,2.58,0.06,0.12,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-023-007, ,GL,50.75,1.33,14.53,,,,,10.38,,,7.33,12.54,,2.62,0.06,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-023-007, ,GL,50.75,1.33,14.53,,,,,10.38,,,7.33,12.54,,2.62,0.06,0.14,,,,,,,,,,,,,,,,,33.2,-39.19,-2635,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-024-002, ,WR,50.68,1.78,14.59,,,13.09,,,,0.2,6.33,10.7,,2.9,0.28,0.17,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-002, ,WR,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-024-004, ,WR,50.32,1.11,16.25,,,9.14,,,,0.15,7.99,12.61,,2.56,0.11,0.09,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-004, ,WR,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-024-005, ,WR,50.6,1.8,15.14,,,11.44,,,,0.19,5.77,11.01,,2.9,0.25,0.16,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-005, ,WR,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-024-011, ,WR,50.87,1.08,16.81,,,9.18,,,,0.15,7.98,12.33,,2.48,0.08,0.08,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-011, ,WR,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-024-012, ,WR,50.96,1.89,15.14,,,11.59,,,,0.19,5.87,11.43,,3.06,0.29,0.16,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-012, ,WR,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-024-013, ,WR,49.2,1.74,14.59,,,12.98,,,,0.2,7.38,11.18,,2.82,0.12,0.17,,,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-024-013, ,WR,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,33.55,-39.02,-2000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-001, ,GL,50.06,0.9,15.94,,,,,8.9,,,9.61,12.63,,1.94,0.1,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-001, ,WR,49.82,0.88,15.44,,,10.08,,,,0.16,10.05,12.13,,2,0.08,0.07,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-001, ,WR,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-001, ,GL,50.06,0.9,15.94,,,,,8.9,,,9.61,12.63,,1.94,0.1,0.11,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-002, ,GL,49.6,0.9,15.72,,,,,8.98,,,9.61,12.67,,1.97,0.09,0.12,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-002, ,WR,49.86,0.87,15.41,,,10.25,,,,0.16,10.04,12.06,,1.99,0.09,0.08,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-002, ,WR,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-002, ,GL,49.6,0.9,15.72,,,,,8.98,,,9.61,12.67,,1.97,0.09,0.12,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-003, ,GL,50.46,1.07,16.15,,,,,9.2,,,8.47,12.1,,2.19,0.13,0.12,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-003, ,WR,49.87,1.07,15.31,,,10.15,,,,0.16,8.87,11.95,,2.06,0.1,0.09,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-003, ,WR,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-003, ,GL,50.46,1.07,16.15,,,,,9.2,,,8.47,12.1,,2.19,0.13,0.12,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
ABP0016-028-004, ,GL,50.04,1.09,16.04,,,,,9.25,,,8.49,12.14,,2.18,0.13,0.15,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",EMP,ABP0016 , 
ABP0016-028-004, ,WR,49.8,1.04,15.06,,,10.46,,,,0.16,9.82,11.74,,2.13,0.13,0.1,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",ICPAES,ABP0016 , 
ABP0016-028-004, ,WR,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","SMITH, 1998",IGN,ABP0016 , 
ABP0016-028-004, ,GL,50.04,1.09,16.04,,,,,9.25,,,8.49,12.14,,2.18,0.13,0.15,,,,,,,,,,,,,,,,,33.8,-37.76,-2844,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0016 , 
