Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
KAK1979-010-035, ,GL,48.55,0.81,17.36,,,,,8.99,,,9.59,12.4,,2.05,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-035, ,GL,48.55,0.81,17.36,,,,,8.99,,,9.59,12.4,,2.05,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.635,-95.493,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-94.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-010-036, ,GL,48.4,0.82,17.41,,,,,9.07,,,9.42,12.3,,2.06,0.04,0.07,,,,,,,,,,,,,,,,,2.6378,-95.4925,-2370,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011, ,GL,50.35,1.05,15.36,,,,,9.35,,,9.18,12.39,,1.97,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.35,1.05,15.36,,,,,9.35,,,9.18,12.39,,1.97,0.08,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.35,1.05,15.36,,,,,9.35,,,9.18,12.39,,1.97,0.08,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.81,0.95,15.61,,,,,8.64,,,9.71,13.29,,1.84,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.81,0.95,15.61,,,,,8.64,,,9.71,13.29,,1.84,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.81,0.95,15.61,,,,,8.64,,,9.71,13.29,,1.84,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.22,0.91,15.66,,,,,8.86,,,9.42,12.72,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.22,0.91,15.66,,,,,8.86,,,9.42,12.72,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.22,0.91,15.66,,,,,8.86,,,9.42,12.72,,1.86,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.29,0.93,15.72,,,,,8.81,,,8.81,12.98,,1.84,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.29,0.93,15.72,,,,,8.81,,,8.81,12.98,,1.84,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011, ,GL,50.29,0.93,15.72,,,,,8.81,,,8.81,12.98,,1.84,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1986",EMP,KK1979 , 
KAK1979-011-001, ,ROCK,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-001, ,ROCK,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-001, ,ROCK,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-001, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-001, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-001, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,8.592,1340,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","JENNER, 2012",LA-ICPMS,KK1979 , 
KAK1979-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,8.592,1340,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","JENNER, 2012",LA-ICPMS,KK1979 , 
KAK1979-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,8.592,1340,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","JENNER, 2012",LA-ICPMS,KK1979 , 
KAK1979-011-001T, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-001T, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-001T, ,GL,49.96,0.95,15.92,,,,,8.86,,,8.82,12.78,,1.92,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-002, ,GL,50.7,0.91,15.8,,,,,8.9,,,9.08,12.64,,1.84,0.07,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-003, ,GL,50.44,0.91,15.7,,,,,9.05,,,9.32,12.79,,1.85,0.07,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-004, ,GL,50.66,1.11,15.3,,,,,9.36,,,9.24,12.27,,1.93,0.09,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-005, ,GL,50.41,0.93,15.41,,,,,8.83,,,9.34,12.75,,1.89,0.08,0.08,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-006, ,GL,50.55,0.92,15.65,,,,,8.85,,,9.49,12.83,,1.8,0.08,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-009, ,GL,49.99,1.04,15.42,,,,,9.48,,,9.32,12.36,,2.02,0.07,0.11,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-011, ,GL,50.5,0.93,15.38,,,,,8.93,,,9.34,12.59,,1.86,0.06,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-012, ,GL,50.09,0.87,15.63,,,,,8.84,,,9.46,12.7,,1.84,0.06,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-013, ,ROCK,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-013, ,ROCK,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-013, ,ROCK,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1981",EMP,KK1979 , 
KAK1979-011-013, ,GL,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-013, ,GL,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-013, ,GL,50.23,1.05,15.46,,,,,9.36,,,9.24,12.19,,1.97,0.07,0.09,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-014, ,GL,49.82,0.88,15.63,,,,,8.77,,,9.41,12.59,,1.79,0.07,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","CHRISTIE, 1984",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.4972,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.639,-95.497,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
KAK1979-011-015, ,GL,50.69,0.9,15.75,,,,,8.9,,,9.62,12.95,,1.85,0.06,0.1,,,,,,,,,,,,,,,,,2.64,-95.5,-2440,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,KK1979 , 
